CB HW for period   0.010 Mmin is  6.050
111  4 8.4544E-04
112  4 8.3050E-04
113  4 8.1595E-04
114  4 8.0177E-04
115  4 7.8796E-04
116  4 7.7451E-04
117  4 7.6138E-04
118  4 7.4858E-04
119  4 7.3611E-04
120  4 7.2394E-04
121  4 7.1207E-04
122  4 7.0048E-04
123  4 6.8918E-04
124  4 6.7815E-04
125  4 6.6738E-04
126  4 6.5686E-04
127  4 6.4658E-04
128  4 6.3655E-04
129  4 6.2674E-04
130  4 6.1716E-04
131  4 6.0779E-04
132  4 5.9863E-04
133  4 5.8968E-04
134  4 5.8093E-04
135  4 5.7236E-04
136  4 5.6399E-04
137  4 5.5579E-04
138  4 5.4778E-04
139  4 5.3993E-04
140  4 5.3225E-04
141  4 5.2474E-04
142  4 5.1738E-04
143  4 5.1017E-04
144  4 5.0311E-04
145  4 4.9619E-04
146  4 4.8942E-04
147  4 4.8279E-04
148  4 4.7627E-04
149  4 4.6991E-04
150  4 4.6366E-04
151  4 4.5754E-04
152  4 4.5153E-04
153  4 4.4565E-04
154  4 4.3987E-04
155  4 4.3421E-04
156  4 4.2866E-04
157  4 4.2321E-04
158  4 4.1787E-04
159  4 4.1261E-04
160  4 4.0747E-04
161  4 4.0242E-04
162  4 3.9745E-04
163  4 3.9259E-04
164  4 3.8781E-04
165  4 3.8312E-04
166  4 3.7850E-04
167  4 3.7398E-04
168  4 3.6953E-04
169  4 3.6516E-04
170  4 3.6087E-04
171  4 3.5665E-04
172  4 3.5251E-04
173  4 3.4844E-04
174  4 3.4444E-04
175  4 3.4051E-04
176  4 3.3664E-04
177  4 3.3284E-04
178  4 3.2910E-04
179  4 3.2543E-04
180  4 3.2182E-04
181  4 3.1826E-04
182  4 3.1478E-04
183  4 3.1133E-04
184  4 3.0795E-04
185  4 3.0462E-04
186  4 3.0135E-04
187  4 2.9813E-04
188  4 2.9496E-04
189  4 2.9184E-04
190  4 2.8877E-04
191  4 2.8575E-04
192  4 2.8278E-04
193  4 0.0000E+00
194  4 0.0000E+00
195  4 0.0000E+00
196  4 0.0000E+00
197  4 0.0000E+00
198  4 0.0000E+00
199  4 0.0000E+00
200  4 0.0000E+00
  0  5 3.6877E-01
  1  5 2.9574E-01
  2  5 2.9574E-01
  3  5 2.9574E-01
  4  5 2.9574E-01
  5  5 2.4844E-01
  6  5 2.2748E-01
  7  5 1.9593E-01
  8  5 1.3741E-01
  9  5 1.1714E-01
 10  5 1.0165E-01
 11  5 8.9368E-02
 12  5 7.9351E-02
 13  5 7.0957E-02
 14  5 6.3798E-02
 15  5 5.7620E-02
 16  5 5.2255E-02
 17  5 4.7559E-02
 18  5 4.3422E-02
