     r,      r̅,    m,    m̅,    Σε,    ε0,    ε1,    ε2,    ε3,    ε4,    ε5,    ε6,    ε7,    ε8,    ε9,   ε10,   ε11
 30.00,  23.00, 7.70, 7.66,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.02,     T
 30.00,  23.05, 7.90, 7.83,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T,     T
 50.00,  53.31, 5.10, 5.11,  0.21,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.21
 50.00,  53.91, 5.30, 5.31,  0.37,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.36
 50.00,  54.17, 5.50, 5.50,  0.54,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.23,  0.31
 50.00,  54.31, 5.70, 5.70,  0.70,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.58,  0.12
 50.00,  54.41, 5.90, 5.90,  0.87,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.87,     0
 50.00,  54.02, 6.10, 6.10,  1.25,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  1.25,     0
 50.00,  54.18, 6.30, 6.30,  1.56,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.62,  0.94,     T
 50.00,  54.04, 6.50, 6.50,  1.89,     0,     0,     0,     0,     0,     0,     0,     0,     0,  1.42,  0.43,  0.04
 50.00,  54.03, 6.70, 6.70,  2.50,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.20,  0.27,  0.03
 50.00,  53.81, 6.90, 6.90,  3.44,     0,     0,     0,     0,     0,     0,     0,     0,     0,  3.20,  0.19,  0.05
 50.00,  54.04, 7.10, 7.10,  5.18,     0,     0,     0,     0,     0,     0,     0,     0,  1.16,  3.72,  0.29,     T
 50.00,  41.49, 7.30, 7.25,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 70.00,  60.39, 5.10, 5.15,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 70.00,  61.80, 5.30, 5.32,  0.04,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.04
 70.00,  63.39, 5.50, 5.51,  0.14,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.14
 70.00,  64.86, 5.70, 5.71,  0.30,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.30
 70.00,  66.29, 5.90, 5.91,  0.50,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.12,  0.38
 70.00,  66.67, 6.10, 6.10,  0.80,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.46,  0.33
 70.00,  67.26, 6.30, 6.30,  1.00,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.81,  0.19
 70.00,  67.79, 6.50, 6.50,  1.32,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  1.23,  0.10
 70.00,  68.05, 6.70, 6.70,  1.62,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.22,  1.36,  0.03
 70.00,  67.46, 6.90, 6.90,  2.21,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.96,  1.19,  0.06
 70.00,  67.61, 7.10, 7.11,  3.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,  1.99,  1.00,  0.06
 90.00,  80.82, 5.90, 5.95,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
 90.00,  82.52, 6.10, 6.12,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.05
 90.00,  83.81, 6.30, 6.31,  0.14,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.14
 90.00,  86.29, 6.50, 6.50,  0.22,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.22
 90.00,  87.40, 6.70, 6.70,  0.35,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.11,  0.24
 90.00,  87.41, 6.90, 6.90,  0.49,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.34,  0.15
 90.00,  87.33, 7.10, 7.10,  0.68,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.59,  0.09
 90.00,  91.03, 7.90, 8.00,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     T
 90.00,  90.96, 8.10, 8.16,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.06,     T
 90.00,  90.89, 8.30, 8.30,  0.10,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.09,     T,     T
 90.00,  90.70, 8.50, 8.45,  0.29,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.27,     T,  0.02
 90.00,  90.66, 8.70, 8.65,  0.38,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.35,  0.02,     T
 90.00,  90.48, 8.90, 8.96,  2.56,     0,     0,     0,     0,     0,     0,     0,     0,  2.37,     0,  0.16,  0.03
 90.00,  90.48, 9.10, 9.20,  0.89,     0,     0,     0,     0,     0,     0,     0,     0,  0.82,     0,  0.06,     T
110.00, 100.76, 6.50, 6.55,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
110.00, 103.49, 6.70, 6.72,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02
110.00, 105.07, 6.90, 6.91,  0.07,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.07
110.00, 106.76, 7.10, 7.10,  0.12,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.12
110.00, 114.29, 7.90, 8.00,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
110.00, 114.59, 8.10, 8.16,  0.04,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.02
110.00, 114.72, 8.30, 8.30,  0.08,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.08,     T
110.00, 114.93, 8.50, 8.46,  0.25,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.23,  0.01
110.00, 114.96, 8.70, 8.66,  0.38,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.19,  0.16,  0.02
110.00, 115.12, 8.90, 8.96,  3.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,  2.81,  0.14,  0.06
110.00, 115.12, 9.10, 9.20,  1.16,     0,     0,     0,     0,     0,     0,     0,     0,     0,  1.08,  0.07,     T
130.00, 122.71, 7.10, 7.13,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 123.99, 7.90, 8.00,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 126.70, 8.10, 8.16,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
130.00, 131.68, 8.30, 8.30,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,  0.01
130.00, 133.16, 8.50, 8.46,  0.05,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03,  0.02
130.00, 133.37, 8.70, 8.66,  0.09,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.08,     T
130.00, 136.02, 8.90, 8.97,  0.59,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.46,  0.09,  0.03
130.00, 136.02, 9.10, 9.20,  0.25,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.24,     0,  0.01
150.00, 141.98, 8.10, 8.20,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 143.85, 8.30, 8.30,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 146.56, 8.50, 8.46,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
150.00, 147.37, 8.70, 8.66,  0.01,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T,     T
170.00, 163.31, 8.50, 8.49,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
170.00, 166.92, 8.70, 8.67,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
190.00, 183.32, 8.70, 8.70,     T,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     T
190.00, 184.22, 8.90, 8.98,  0.03,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.03
190.00, 184.22, 9.10, 9.20,  0.02,     0,     0,     0,     0,     0,     0,     0,     0,     0,     0,  0.02,     T
